Customer_ID,Gender,Age,L_O_S,Tariff,Handset
K290490,M,31,54.6,CAT 100,S50
K290500,F,20,32.8,CAT 100,BS110
K290510,M,26,24.833333,CAT 100,BS110
K290520,M,29,28.733333,CAT 100,S50
K290530,M,14,23.966667,CAT 100,S50
K290540,M,20,34.8,CAT 100,S50
K290550,M,58,38.566667,CAT 100,BS110
K290560,M,17,24.133333,CAT 100,S50
K290570,M,56,36.466667,CAT 100,S50
K290600,M,14,43.5,CAT 100,BS110
K290620,F,37,22.1,CAT 100,BS110
K290630,F,21,37.633333,CAT 100,WC95
K290640,F,16,31.766667,CAT 100,BS110
K290650,F,24,25,CAT 100,WC95
K290660,F,15,56.3,CAT 100,WC95
K290670,F,29,32.833333,CAT 100,WC95
K290680,M,20,26.033333,CAT 100,S50
K290690,M,31,23.033333,CAT 100,S50
K290710,M,65,40.966667,CAT 100,S50
K290720,M,44,39.2,CAT 100,BS110
K290730,M,30,56.433333,CAT 100,S50
K290740,M,20,37.066667,CAT 100,S50
K290750,F,37,15.4,CAT 100,WC95
K290760,F,18,23.6,CAT 100,BS110
K290770,F,25,47.666667,CAT 100,WC95
K290780,F,30,11.166667,CAT 100,WC95
K290790,F,41,24.2,CAT 100,WC95
K290810,F,26,11.866667,CAT 100,WC95
K290820,M,36,18.166667,CAT 100,S50
K290840,M,43,12.866667,CAT 100,S50
K290850,F,12,12.866667,CAT 100,BS110
K290860,M,57,22.366667,CAT 100,BS110
K290880,M,28,39.6,CAT 100,S50
K290890,M,16,37.233333,CAT 100,CAS30
K290920,M,25,53,CAT 100,S50
K290930,F,26,38.433333,CAT 100,WC95
K290940,F,23,33.433333,CAT 100,WC95
K290970,M,20,24.7,CAT 100,CAS30
K290980,M,30,42.433333,CAT 100,S50
K291000,M,23,33.7,CAT 100,BS110
K291010,F,29,43.966667,CAT 100,BS110
K291020,F,30,42.466667,CAT 100,BS110
K291030,M,14,26.966667,CAT 100,S50
K291040,M,60,13.233333,CAT 100,BS110
K291050,F,36,38.5,CAT 100,BS110
K291060,F,16,57.866667,CAT 100,BS110
K291070,M,49,49.9,CAT 100,S50
K291080,M,30,29.3,CAT 100,S50
K291090,M,14,55.466667,CAT 100,S50
K291100,M,43,12.866667,CAT 100,BS110
K291110,M,26,36.433333,CAT 100,BS110
K291130,F,36,14.766667,CAT 100,WC95
K291140,F,49,46.566667,CAT 100,BS110
K291160,F,16,22.233333,CAT 100,WC95
K291170,F,34,57.066667,CAT 100,WC95
K291180,M,55,52.866667,CAT 100,S50
K291200,F,36,33.766667,CAT 100,CAS30
K291210,F,33,49.466667,CAT 100,BS110
K291220,F,29,32.5,CAT 100,WC95
K291230,F,28,39.933333,CAT 100,WC95
K291240,F,45,35.866667,CAT 100,WC95
K291260,F,30,34.333333,CAT 100,BS110
K291270,M,26,19.633333,CAT 100,BS110
K291280,F,26,10.933333,CAT 100,WC95
K291290,F,33,54.866667,CAT 100,WC95
K291300,M,15,52.633333,CAT 100,BS110
K291310,F,66,13.166667,CAT 100,BS110
K291320,M,66,50.233333,CAT 100,S50
K291330,M,34,43.9,CAT 100,CAS30
K291340,F,45,34.766667,CAT 100,WC95
K291350,F,27,18.2,CAT 100,WC95
K291360,F,24,26.3,CAT 100,WC95
K291370,F,57,23.866667,CAT 100,WC95
K291380,F,31,53.833333,CAT 100,WC95
K291390,F,26,20.966667,CAT 100,WC95
K291420,F,49,49.766667,CAT 100,WC95
K291430,F,20,20.333333,CAT 100,BS110
K291440,F,28,53.7,CAT 100,WC95
K291450,M,27,20.1,CAT 100,BS110
K291470,F,34,23.5,CAT 100,BS110
K291480,F,42,34.5,CAT 100,BS110
K291490,M,20,17.766667,CAT 100,S50
K291500,M,34,20.833333,CAT 100,BS110
K291510,F,25,21.433333,CAT 100,BS110
K291520,F,25,39.833333,CAT 100,BS110
K291530,F,15,21.866667,CAT 100,WC95
K291540,F,31,35.433333,CAT 100,BS110
K291550,F,18,50.3,CAT 100,BS110
K291560,M,18,23.2,CAT 100,S50
K291570,F,49,51.133333,CAT 100,WC95
K291580,M,32,19.033333,CAT 100,BS110
K291590,F,45,38.533333,CAT 100,BS110
K291600,F,66,57.1,CAT 100,BS110
K291610,F,24,56.8,CAT 100,WC95
K291620,F,18,17,CAT 100,BS110
K291630,M,45,39.433333,CAT 100,S50
K291640,F,32,40.6,CAT 100,WC95
K291650,M,46,16.4,CAT 100,S50
K291660,M,35,10.4,CAT 100,S50
K291670,M,26,54,CAT 100,S50
K291680,M,25,10.166667,CAT 100,BS110
K291690,M,41,45,CAT 100,S50
K291700,M,16,47,CAT 100,S50
K291720,F,27,22.933333,CAT 100,WC95
K291730,M,25,50.066667,CAT 100,BS110
K291740,M,18,41.166667,CAT 100,S50
K291750,M,32,30.333333,CAT 100,BS110
K291760,F,23,45.766667,CAT 100,CAS30
K291780,F,25,45.366667,CAT 100,WC95
K291790,F,19,37.033333,CAT 100,BS110
K291800,F,43,52.633333,CAT 100,WC95
K291810,F,25,40.966667,CAT 100,WC95
K291820,M,21,41.466667,CAT 100,S50
K291840,F,30,27,CAT 100,WC95
K291860,M,20,19.7,CAT 100,CAS30
K291870,F,52,19.433333,CAT 100,WC95
K291880,M,43,35.366667,CAT 100,CAS30
K291890,F,39,41.966667,CAT 100,BS110
K291900,F,37,26.966667,CAT 100,BS110
K291910,M,55,19,CAT 100,S50
K291920,M,15,49.7,CAT 100,S50
K291930,M,35,24.166667,CAT 100,CAS30
K291940,F,28,52.633333,CAT 100,WC95
K291950,M,29,36.333333,CAT 100,S50
K291960,F,25,15.3,CAT 100,CAS30
K291970,F,29,38.566667,CAT 100,WC95
K291990,M,26,13.933333,CAT 100,S50
K292000,M,52,25.666667,CAT 100,S50
K292010,F,17,53.6,CAT 100,WC95
K292020,M,37,43.133333,CAT 100,S50
K292030,F,12,31.1,CAT 100,BS110
K292040,F,70,56.666667,CAT 100,WC95
K292050,F,14,44.866667,CAT 100,WC95
K292060,M,29,50.6,CAT 100,S50
K292070,F,18,32.4,CAT 100,BS110
K292080,M,38,35.9,CAT 100,BS110
K292090,M,17,40.3,CAT 100,BS110
K292120,F,15,36.333333,CAT 100,BS110
K292170,M,28,54.566667,CAT 100,S50
K292180,F,29,17.3,CAT 100,BS110
K292190,F,44,22.933333,CAT 100,WC95
K292200,M,27,47.8,CAT 100,BS110
K292210,F,17,14.533333,CAT 100,BS110
K292220,M,36,17.766667,CAT 100,S50
K292230,M,42,13.066667,CAT 100,BS110
K292240,F,15,10.3,CAT 100,WC95
K292260,M,26,53.066667,CAT 100,BS110
K292270,M,22,56.433333,CAT 100,S50
K292280,M,30,48.166667,CAT 100,S50
K292290,F,63,34.4,CAT 100,BS110
K292300,F,73,22.533333,CAT 100,WC95
K292310,M,28,9.966667,CAT 100,BS110
K292320,F,21,16.966667,CAT 100,WC95
K292350,M,18,34.7,CAT 100,BS110
K292370,M,62,47.466667,CAT 100,S50
K292380,M,15,50.466667,CAT 100,BS110
K292390,M,28,49.033333,CAT 100,S50
K292400,F,34,49.733333,CAT 100,BS110
K292420,F,13,32.766667,CAT 100,WC95
K292440,M,14,20.133333,CAT 100,S50
K292460,M,56,29.2,CAT 100,S50
K292470,F,17,52.466667,CAT 100,WC95
K292500,F,53,50,CAT 100,WC95
K292510,M,46,48.033333,CAT 100,S50
K292520,M,37,54.6,CAT 100,BS110
K292530,M,37,35.433333,CAT 100,S50
K292550,M,24,35.6,CAT 100,S50
K292560,M,24,44.366667,CAT 100,CAS30
K292570,M,19,19.166667,CAT 100,S50
K292600,M,13,25.933333,CAT 100,S50
K292610,F,69,16.9,CAT 100,BS110
K292630,F,27,11.933333,CAT 100,BS110
K292640,M,34,29.166667,CAT 100,S50
K292650,F,28,45.933333,CAT 100,BS110
K292660,M,32,20,CAT 100,S50
K292670,M,24,22.933333,CAT 100,S50
K292680,M,23,41.866667,CAT 100,S50
K292700,M,33,52.266667,CAT 100,S50
K292720,M,62,23.266667,CAT 100,S50
K292730,M,25,50.2,CAT 100,S50
K292740,M,31,26.2,CAT 100,S50
K292750,M,24,55.8,CAT 100,CAS30
K292760,M,15,51.066667,CAT 100,S50
K292770,M,27,43.266667,CAT 100,S50
K292800,F,31,39.833333,CAT 100,BS110
K292810,M,47,28.533333,CAT 100,BS110
K292830,M,37,32.5,CAT 100,S50
K292840,M,24,11.333333,CAT 100,BS110
K292860,M,69,35.533333,CAT 100,S50
K292880,M,31,33.833333,CAT 100,BS110
K292890,M,24,50.7,CAT 100,S50
K292910,F,39,39.366667,CAT 100,WC95
K292920,F,23,10.5,CAT 100,BS110
K292930,M,34,24.466667,CAT 100,S50
K292940,F,31,40.233333,CAT 100,BS110
K292950,F,30,32.933333,CAT 100,BS110
K292970,F,21,36.8,CAT 100,WC95
K292980,F,50,53.5,CAT 100,WC95
K292990,M,25,47.333333,CAT 100,S50
K293000,F,25,43.4,CAT 100,BS110
K293010,M,29,16.066667,CAT 100,BS110
K293020,M,27,44.066667,CAT 100,S50
K293040,F,12,20.533333,CAT 100,WC95
K293050,M,13,23.733333,CAT 100,S50
K293060,F,17,28.466667,CAT 100,WC95
K293080,F,32,41.533333,CAT 100,WC95
K293090,M,42,11.4,CAT 100,S50
K293100,M,36,18.6,CAT 100,BS110
K293110,F,19,30.1,CAT 100,BS110
K293120,M,25,17,CAT 100,BS110
K293130,M,26,41.266667,CAT 100,S50
K293140,F,21,39.633333,CAT 100,WC95
K293150,M,13,15.9,CAT 100,BS110
K293160,M,31,50.833333,CAT 100,BS110
K293190,M,21,43.766667,CAT 100,BS110
K293200,M,61,12.533333,CAT 100,S50
K293210,M,43,35.7,CAT 100,S50
K293240,M,18,56.3,CAT 100,S50
K293250,F,27,20,CAT 100,BS110
K293270,M,25,54.133333,CAT 100,S50
K293300,M,18,54.066667,CAT 100,S50
K293310,F,60,55.6,CAT 100,BS110
K293320,F,21,33.833333,CAT 100,WC95
K293330,F,38,51.9,CAT 100,BS110
K293340,M,41,20.833333,CAT 100,S50
K293350,M,29,30.4,CAT 100,S50
K293380,M,33,55.666667,CAT 100,S50
K293390,M,18,54.833333,CAT 100,BS110
K293400,F,26,28.966667,CAT 100,WC95
K293410,M,35,13.366667,CAT 100,S50
K293420,M,46,23.1,CAT 100,BS110
K293430,F,50,49.633333,CAT 100,WC95
K293440,M,33,50.066667,CAT 100,CAS30
K293450,F,15,19.133333,CAT 100,BS110
K293460,M,22,37.7,CAT 100,BS110
K293470,M,34,57.966667,CAT 100,S50
K293480,M,33,12.033333,CAT 100,CAS30
K293500,F,32,49.433333,CAT 100,WC95
K293510,M,22,16.033333,CAT 100,S50
K293530,F,26,52.666667,CAT 100,WC95
K293560,F,19,15.833333,CAT 100,BS110
K293570,F,39,51.533333,CAT 100,WC95
K293580,F,47,51.933333,CAT 100,BS110
K293590,M,14,45.733333,CAT 100,S50
K293600,F,17,47.233333,CAT 100,WC95
K293610,M,21,45.233333,CAT 100,BS110
K293620,M,39,13.5,CAT 100,BS110
K293630,F,30,19.5,CAT 100,WC95
K293640,M,34,28.466667,CAT 100,CAS30
K293650,M,42,54.766667,CAT 100,S50
K293660,M,34,20.433333,CAT 100,S50
K293670,F,20,25.2,CAT 100,WC95
K293680,F,25,42.366667,CAT 100,WC95
K293690,F,21,44.733333,CAT 100,WC95
K293700,M,29,38.7,CAT 100,S50
K293730,M,19,15.066667,CAT 100,S50
K293740,M,66,50.633333,CAT 100,BS110
K293750,M,25,33.466667,CAT 100,S50
K293760,F,46,40.066667,CAT 100,WC95
K293770,F,45,33.833333,CAT 100,WC95
K293780,F,32,12.933333,CAT 100,WC95
K293810,F,61,49.6,CAT 100,WC95
K293820,F,33,44.233333,CAT 100,BS110
K293830,M,28,14.233333,CAT 100,S50
K293890,F,20,52.966667,CAT 100,WC95
K293900,F,16,14.766667,CAT 100,CAS30
K293940,F,20,24.633333,CAT 100,WC95
K293950,F,13,15.5,CAT 100,WC95
K293960,M,37,45,CAT 100,S50
K293970,M,30,50,CAT 100,S50
K293980,M,24,29.2,CAT 100,BS110
K293990,F,35,16.066667,CAT 100,BS110
K294000,F,34,23.833333,CAT 100,WC95
K294020,F,44,26.033333,CAT 100,WC95
K294030,M,23,42.666667,CAT 100,S50
K294040,F,16,16.466667,CAT 100,WC95
K294050,M,33,43.4,CAT 100,S50
K294060,M,28,35.7,CAT 100,S50
K294070,M,31,48,CAT 100,S50
K294080,F,38,35.566667,CAT 100,WC95
K294100,M,26,55.7,CAT 100,S50
K294110,M,19,43.733333,CAT 100,S50
K294130,M,27,53.4,CAT 100,S50
K294140,F,61,43.466667,CAT 100,WC95
K294150,F,24,54.433333,CAT 100,WC95
K294160,F,18,50.733333,CAT 100,WC95
K294170,M,15,40.266667,CAT 100,S50
K294190,F,28,9.833333,CAT 100,CAS30
K294200,M,23,51.566667,CAT 100,S50
K294210,M,18,42.5,CAT 100,BS110
K294220,M,31,42.733333,CAT 100,S50
K294240,M,31,24,CAT 100,BS110
K294250,M,38,55.066667,CAT 100,BS110
K294260,M,33,22.366667,CAT 100,BS110
K294270,F,22,25.033333,CAT 100,WC95
K294280,F,50,56.166667,CAT 100,BS110
K294290,M,29,39.566667,CAT 100,BS110
K294300,M,24,53.533333,CAT 100,S50
K294320,F,38,20.633333,CAT 100,BS110
K294330,M,47,10.066667,CAT 100,BS110
K294340,M,30,13.3,CAT 100,S50
K294350,M,27,12,CAT 100,BS110
K294360,F,35,33.6,CAT 100,BS110
K294370,F,24,20.333333,CAT 100,WC95
K294380,M,39,40.766667,CAT 100,S50
K294390,M,50,31.7,CAT 100,S50
K294400,M,18,20.366667,CAT 100,BS110
K294420,F,28,22.2,CAT 100,WC95
K294440,M,28,51.433333,CAT 100,S50
K294450,M,30,41.966667,CAT 100,S50
K294460,F,38,36.8,CAT 100,WC95
K294490,M,53,51.9,CAT 100,BS110
K294500,F,37,40.9,CAT 100,WC95
K294510,M,67,47.466667,CAT 100,BS110
K294520,F,18,32,CAT 100,BS110
K294530,M,37,11.833333,CAT 100,BS110
K294550,F,59,36.133333,CAT 100,WC95
K294560,F,21,25.2,CAT 100,BS110
K294570,M,30,16.3,CAT 100,S50
K294580,F,24,28.5,CAT 100,BS110
K294590,M,73,55.166667,CAT 100,S50
K294600,F,14,24.6,CAT 100,BS110
K294630,F,24,40.933333,CAT 100,CAS30
K294650,M,14,54.733333,CAT 100,BS110
K294660,M,35,21.966667,CAT 100,S50
K294670,M,22,21.233333,CAT 100,BS110
K294680,M,43,20.566667,CAT 100,S50
K294690,M,14,11.366667,CAT 100,S50
K294700,F,16,9.833333,CAT 100,BS110
K294710,M,28,18.366667,CAT 100,BS110
K294720,F,48,38.1,CAT 100,WC95
K294730,M,25,40.766667,CAT 100,BS110
K294750,F,66,52.566667,CAT 100,BS110
K294770,M,17,48.866667,CAT 100,S50
K294780,M,19,42.9,CAT 100,S50
K294800,F,60,41.133333,CAT 100,CAS30
K294810,M,50,46.333333,CAT 100,S50
K294820,F,16,41.8,CAT 100,BS110
K294840,F,12,56.4,CAT 100,BS110
K294850,M,34,22.5,CAT 100,BS110
K294880,F,29,40.733333,CAT 100,WC95
K294890,F,28,47.3,CAT 100,BS110
K294900,F,18,47.6,CAT 100,WC95
K294910,M,63,37.3,CAT 100,BS110
K294920,M,27,54.4,CAT 100,S50
K294930,F,15,58.033333,CAT 100,WC95
K294940,F,29,45.166667,CAT 100,WC95
K294950,M,26,50.666667,CAT 100,S50
K294960,F,53,47.233333,CAT 100,WC95
K294970,F,23,23.433333,CAT 100,BS110
K294980,M,49,20.566667,CAT 100,BS110
K294990,M,52,13.733333,CAT 100,BS110
K295000,M,35,42.533333,CAT 100,BS110
K295020,F,33,51.033333,CAT 100,BS110
K295030,M,41,55.466667,CAT 100,BS110
K295040,M,34,11.5,CAT 100,S50
K295050,F,36,38.633333,CAT 100,BS110
K295060,F,25,21.9,CAT 100,WC95
K295080,M,59,32.6,CAT 100,BS110
K295090,F,27,13.033333,CAT 100,WC95
K295100,F,19,44.7,CAT 100,BS110
K295110,F,29,45.7,CAT 100,WC95
K295130,M,13,36.266667,CAT 100,S50
K295150,F,16,25.333333,CAT 100,WC95
K295160,M,26,47.7,CAT 100,S50
K295170,M,35,47.766667,CAT 100,S50
K295180,F,44,28.566667,CAT 100,WC95
K295200,M,17,49.533333,CAT 100,S50
K295210,M,24,21.2,CAT 100,S50
K295220,M,27,11.733333,CAT 100,BS110
K295240,F,30,44.533333,CAT 100,WC95
K295250,M,28,28.966667,CAT 100,BS110
K295260,M,27,31.9,CAT 100,S50
K295270,M,34,52.766667,CAT 100,S50
K295280,M,31,26.6,CAT 100,BS110
K295300,F,28,12.3,CAT 100,BS110
K295310,F,34,35.1,CAT 100,WC95
K295320,F,14,55.566667,CAT 100,WC95
K295340,M,42,43.9,CAT 100,S50
K295350,M,36,27.066667,CAT 100,S50
K295360,M,52,38.566667,CAT 100,S50
K295370,M,37,43.833333,CAT 100,S50
K295380,M,29,49.566667,CAT 100,S50
K295390,M,16,25.2,CAT 100,S50
K295400,M,28,15.166667,CAT 100,BS110
K295430,F,16,18.266667,CAT 100,WC95
K295440,F,29,22.866667,CAT 100,WC95
K295450,F,28,14.133333,CAT 100,WC95
K295470,F,31,49.166667,CAT 100,WC95
K295510,F,26,15.266667,CAT 100,CAS30
K295530,M,43,41.466667,CAT 100,S50
K295540,F,49,51,CAT 100,WC95
K295550,F,50,30.6,CAT 100,WC95
K295560,F,22,42.533333,CAT 100,CAS30
K295580,M,48,39.333333,CAT 100,S50
K295590,F,45,35.7,CAT 100,WC95
K295610,F,36,46.833333,CAT 100,WC95
K295640,M,30,14.766667,CAT 100,S50
K295650,M,36,45.2,CAT 100,S50
K295660,F,33,26.2,CAT 100,WC95
K295670,F,40,17.266667,CAT 100,WC95
K295680,M,15,23.466667,CAT 100,S50
K295690,M,22,15.066667,CAT 100,BS110
K295700,F,40,41.4,CAT 100,WC95
K295720,M,46,55.1,CAT 100,S50
K295730,F,32,38.533333,CAT 100,WC95
K295740,F,33,44,CAT 100,WC95
K295750,F,17,31.566667,CAT 100,BS110
K295760,F,24,17.8,CAT 100,WC95
K295770,F,40,55.666667,CAT 100,WC95
K295780,M,43,12.566667,CAT 100,S50
K295800,M,42,35.633333,CAT 100,S50
K295810,M,20,10.633333,CAT 100,BS110
K295820,M,21,26.2,CAT 100,S50
K295840,M,45,12.333333,CAT 100,S50
K295860,F,56,31.566667,CAT 100,WC95
K295870,F,20,13.033333,CAT 100,WC95
K295880,M,15,35.566667,CAT 100,BS110
K295890,M,25,52.033333,CAT 100,BS110
K295910,F,20,9.733333,CAT 100,BS110
K295920,M,15,52.733333,CAT 100,S50
K295950,F,20,29.6,CAT 100,BS110
K295960,M,18,56.933333,CAT 100,BS110
K295970,M,17,45.466667,CAT 100,S50
K295980,F,18,24.866667,CAT 100,WC95
K296000,F,30,43.733333,CAT 100,WC95
K296010,F,28,28.166667,CAT 100,BS110
K296060,F,24,30.1,CAT 100,BS110
K296070,F,60,42.333333,CAT 100,WC95
K296080,F,24,22.433333,CAT 100,BS110
K296090,M,19,34.3,CAT 100,BS110
K296110,M,39,17.666667,CAT 100,S50
K296130,M,37,44.766667,CAT 100,CAS30
K296140,M,48,34.166667,CAT 100,S50
K296150,F,32,51.1,CAT 100,BS110
K296160,M,32,13.233333,CAT 100,BS110
K296170,F,27,16.866667,CAT 100,BS110
K296190,F,29,25.4,CAT 100,BS110
K296200,M,22,51.4,CAT 100,BS110
K296210,M,28,52.6,CAT 100,S50
K296230,M,48,36.3,CAT 100,S50
K296240,F,28,56.666667,CAT 100,WC95
K296250,M,23,21.433333,CAT 100,S50
K296260,F,30,46.766667,CAT 100,BS110
K296270,F,16,56.833333,CAT 100,WC95
K296280,M,27,32.333333,CAT 100,S50
K296310,F,25,49.4,CAT 100,WC95
K296330,F,39,11.9,CAT 100,CAS30
K296340,F,18,57.033333,CAT 100,WC95
K296350,F,26,55.633333,CAT 100,WC95
K296360,M,26,33.033333,CAT 100,S50
K296370,F,61,53.666667,CAT 100,BS110
K296390,M,19,48.7,CAT 100,S50
K296400,F,73,38.833333,CAT 100,BS110
K296410,M,27,54.566667,CAT 100,S50
K296420,M,16,54.8,CAT 100,S50
K296430,F,23,49.4,CAT 100,WC95
K296440,M,23,44.766667,CAT 100,BS110
K296450,F,33,40.566667,CAT 100,BS110
K296460,M,32,43,CAT 100,BS110
K296480,F,40,38.166667,CAT 100,BS110
K296490,F,46,22.1,CAT 100,WC95
K296500,F,41,55.433333,CAT 100,CAS30
K296510,F,19,51.533333,CAT 100,WC95
K296530,M,14,53.533333,CAT 100,S50
K296540,F,52,23.166667,CAT 100,BS110
K296550,F,17,20.033333,CAT 100,WC95
K296560,F,35,30.8,CAT 100,WC95
K296570,F,20,22.966667,CAT 100,WC95
K296590,M,28,49.4,CAT 100,S50
K296600,F,24,19.2,CAT 100,BS110
K296610,M,25,22.266667,CAT 100,S50
K296620,F,50,40.533333,CAT 100,WC95
K296630,M,25,22.166667,CAT 100,BS110
K296640,M,12,38.4,CAT 100,CAS30
K296650,M,29,22.233333,CAT 100,S50
K296660,M,50,44.3,CAT 100,S50
K296670,F,31,41.9,CAT 100,BS110
K296680,M,51,32.3,CAT 100,S50
K296690,M,17,50.933333,CAT 100,S50
K296700,F,24,45.3,CAT 100,WC95
K296720,F,35,44.533333,CAT 100,BS110
K296730,F,54,18.3,CAT 100,WC95
K296740,M,20,55.9,CAT 100,S50
K296750,M,18,38.133333,CAT 100,BS110
K296760,F,40,45.266667,CAT 100,WC95
K296770,F,40,23.466667,CAT 100,WC95
K296780,F,59,56.433333,CAT 100,BS110
K296790,M,14,56.266667,CAT 100,BS110
K296800,F,64,49.2,CAT 100,WC95
K296810,M,30,45.2,CAT 100,S50
K296830,M,41,28.466667,CAT 100,BS110
K296850,M,20,24.433333,CAT 100,S50
K296860,F,20,16.866667,CAT 100,BS110
K296880,M,27,16.666667,CAT 100,S50
K296890,M,33,14.4,CAT 100,S50
K296900,F,22,19.533333,CAT 100,WC95
K296910,F,28,13.366667,CAT 100,WC95
K296920,M,21,48.9,CAT 100,S50
K296930,M,21,31.666667,CAT 100,BS110
K296940,F,21,46.9,CAT 100,BS110
K296960,F,23,22.266667,CAT 100,WC95
K296970,M,29,48.5,CAT 100,S50
K296990,F,28,25.866667,CAT 100,BS110
K297000,F,31,36.766667,CAT 100,BS110
K297020,M,13,29.033333,CAT 100,S50
K297040,M,20,55.733333,CAT 100,S50
K297050,M,33,42.166667,CAT 100,BS110
K297060,F,58,49.266667,CAT 100,BS110
K297070,F,23,20,CAT 100,WC95
K297090,M,29,37.566667,CAT 100,BS110
K297100,M,18,29.366667,CAT 100,S50
K297110,F,37,57.466667,CAT 100,BS110
K297120,F,47,38.3,CAT 100,BS110
K297130,M,35,39.5,CAT 100,CAS30
K297140,M,39,47.866667,CAT 100,S50
K297150,M,32,27.566667,CAT 100,CAS30
K297160,F,17,55.7,CAT 100,WC95
K297170,F,27,12.3,CAT 100,WC95
K297200,F,28,50.333333,CAT 100,WC95
K297210,M,32,51.1,CAT 100,S50
K297220,M,19,54.733333,CAT 100,S50
K297230,M,34,34.366667,CAT 100,S50
K297240,M,43,54.5,CAT 100,S50
K297250,F,53,53.6,CAT 100,WC95
K297260,F,17,28.8,CAT 100,BS110
K297280,M,47,41.733333,CAT 100,CAS30
K297320,F,23,34.4,CAT 100,WC95
K297330,F,18,55.433333,CAT 100,BS110
K297350,M,22,43.433333,CAT 100,S50
K297360,M,24,46.5,CAT 100,S50
K297370,F,24,12.266667,CAT 100,WC95
K297380,F,34,53.433333,CAT 100,WC95
K297390,M,28,53.4,CAT 100,S50
K297400,M,40,38.733333,CAT 100,BS110
K297410,F,17,9.9,CAT 100,BS110
K297420,M,52,15.866667,CAT 100,S50
K297430,M,36,50.1,CAT 100,BS110
K297440,F,14,54.333333,CAT 100,WC95
K297450,F,22,22.6,CAT 100,WC95
K297460,M,16,29.133333,CAT 100,S50
K297470,M,23,27.733333,CAT 100,S50
K297480,F,25,31.533333,CAT 100,CAS30
K297500,F,17,24.133333,CAT 100,BS110
K297530,M,13,54.933333,CAT 100,S50
K297540,F,51,57.466667,CAT 100,WC95
K297560,F,15,43.833333,CAT 100,BS110
K297590,M,61,16.066667,CAT 100,S50
K297600,F,28,53.666667,CAT 100,WC95
K297610,F,22,10.466667,CAT 100,WC95
K297620,M,41,21.266667,CAT 100,BS110
K297640,F,42,37.6,CAT 100,WC95
K297650,F,23,38.666667,CAT 100,BS110
K297660,M,39,14.3,CAT 100,S50
K297680,F,19,14.8,CAT 100,WC95
K297690,F,58,31.133333,CAT 100,WC95
K297710,M,19,21.666667,CAT 100,BS110
K297720,F,15,48.733333,CAT 100,BS110
K297730,F,36,26.4,CAT 100,BS110
K297740,F,18,20,CAT 100,BS110
K297780,M,47,24.166667,CAT 100,S50
K297790,F,24,54,CAT 100,WC95
K297800,F,35,34.433333,CAT 100,BS110
K297820,F,14,24,CAT 100,BS110
K297830,F,16,12.666667,CAT 100,BS110
K297840,F,25,14.366667,CAT 100,WC95
K297850,M,51,51.566667,CAT 100,S50
K297860,M,27,38.266667,CAT 100,BS110
K297870,F,21,46.933333,CAT 100,WC95
K297880,M,17,43.866667,CAT 100,S50
K297890,M,27,22,CAT 100,BS110
K297900,M,38,33.366667,CAT 100,S50
K297910,M,32,11.066667,CAT 100,BS110
K297920,M,33,18.4,CAT 100,S50
K297940,F,17,32.333333,CAT 100,BS110
K297950,F,18,33.866667,CAT 100,WC95
K297960,F,24,48.3,CAT 100,CAS30
K297970,M,17,12.7,CAT 100,BS110
K297980,F,21,22.833333,CAT 100,WC95
K298000,M,40,27.066667,CAT 100,S50
K298020,F,20,15.833333,CAT 100,WC95
K298030,M,28,42.566667,CAT 100,S50
K298040,F,24,45.1,CAT 100,WC95
K298050,F,20,36.666667,CAT 100,WC95
K298070,M,55,11.033333,CAT 100,BS110
K298080,F,43,40.266667,CAT 100,BS110
K298090,F,35,12.1,CAT 100,WC95
K298110,M,49,44.4,CAT 100,BS110
K298120,M,19,21.7,CAT 100,BS110
K298130,M,45,32.7,CAT 100,BS110
K298140,M,15,17.9,CAT 100,BS110
K298150,F,33,31.5,CAT 100,BS110
K298170,M,44,45.766667,CAT 100,S50
K298180,F,17,56.166667,CAT 100,WC95
K298200,M,37,15.566667,CAT 100,S50
K298210,M,15,10.533333,CAT 100,S50
K298220,F,35,54.333333,CAT 100,WC95
K298230,F,23,21.2,CAT 100,BS110
K298260,M,25,20.266667,CAT 100,CAS30
K298270,M,31,29.966667,CAT 100,BS110
K298280,M,13,35.533333,CAT 100,S50
K298290,M,57,43.933333,CAT 100,BS110
K298300,M,42,50.433333,CAT 100,CAS30
K298310,F,19,23.966667,CAT 100,WC95
K298320,M,23,10.066667,CAT 100,S50
K298330,F,23,12.733333,CAT 100,BS110
K298340,M,49,20.633333,CAT 100,BS110
K298350,M,20,33.133333,CAT 100,S50
K298360,M,41,51.433333,CAT 100,BS110
K298370,F,49,32.3,CAT 100,BS110
K298380,M,31,15.433333,CAT 100,BS110
K298390,M,48,17.266667,CAT 100,S50
K298400,F,33,28.266667,CAT 100,WC95
K298410,M,18,45.5,CAT 100,S50
K298420,F,18,40.166667,CAT 100,WC95
K298430,M,33,40.566667,CAT 100,S50
K298460,F,62,15.066667,CAT 100,CAS30
K298470,M,25,13.033333,CAT 100,S50
K298480,F,40,40.566667,CAT 100,WC95
K298500,F,34,43.866667,CAT 100,BS110
K298510,F,20,37.433333,CAT 100,WC95
K298520,M,35,19.4,CAT 100,S50
K298530,F,45,10.1,CAT 100,BS110
K298550,M,51,49.233333,CAT 100,BS110
K298560,F,27,13.566667,CAT 100,WC95
K298570,F,32,21.133333,CAT 100,WC95
